sentiment,tweet_year,tweet_month,tweet_day,tweet_weekday,tweet_hour,tweet_quarter,text_length,word_count
neutral,2017,11,8,2,17,4,132,20
positive,2017,11,8,2,18,4,275,52
neutral,2017,11,8,2,18,4,131,18
neutral,2017,11,8,2,18,4,101,13
neutral,2017,11,8,2,18,4,106,15
negative,2017,11,8,2,18,4,136,23
neutral,2017,11,8,2,18,4,141,20
positive,2017,11,8,2,19,4,159,28
negative,2017,11,8,2,18,4,51,9
positive,2017,11,8,2,18,4,129,23
negative,2017,11,8,2,18,4,102,21
neutral,2017,11,8,2,18,4,65,12
positive,2017,11,8,2,18,4,46,8
negative,2017,11,8,2,18,4,138,20
positive,2017,11,8,2,18,4,139,27
negative,2017,11,8,2,18,4,93,18
negative,2017,11,8,2,19,4,161,33
neutral,2017,11,8,2,19,4,84,14
negative,2017,11,8,2,15,4,113,19
negative,2017,11,8,2,15,4,158,28
neutral,2017,11,8,2,19,4,109,19
negative,2017,11,8,2,19,4,193,40
negative,2017,11,8,2,19,4,100,16
negative,2017,11,8,2,19,4,103,19
positive,2017,11,8,2,15,4,90,15
neutral,2017,11,8,2,19,4,127,25
neutral,2017,11,8,2,19,4,108,22
positive,2017,11,8,2,18,4,86,10
neutral,2017,11,8,2,19,4,66,11
positive,2017,11,8,2,19,4,215,40
positive,2017,11,8,2,18,4,193,34
neutral,2017,11,8,2,19,4,70,13
positive,2017,11,8,2,18,4,195,36
neutral,2017,11,8,2,19,4,131,21
negative,2017,11,8,2,15,4,269,55
neutral,2017,11,8,2,18,4,171,34
positive,2017,11,8,2,19,4,80,13
negative,2017,11,8,2,18,4,115,21
neutral,2017,11,8,2,18,4,58,10
positive,2017,11,8,2,19,4,148,27
negative,2017,11,8,2,18,4,144,24
negative,2017,11,8,2,18,4,55,10
neutral,2017,11,8,2,18,4,33,7
neutral,2017,11,8,2,18,4,59,9
positive,2017,11,8,2,18,4,78,9
negative,2017,11,8,2,19,4,82,13
neutral,2017,11,8,2,19,4,124,17
neutral,2017,11,8,2,19,4,48,9
neutral,2017,11,8,2,19,4,88,17
negative,2017,11,8,2,19,4,129,21
neutral,2017,11,8,2,19,4,76,14
positive,2017,11,8,2,19,4,55,9
neutral,2017,11,8,2,19,4,91,17
positive,2017,11,8,2,15,4,146,23
negative,2017,11,8,2,19,4,36,6
neutral,2017,11,8,2,15,4,64,11
neutral,2017,11,8,2,15,4,76,13
neutral,2017,11,8,2,19,4,132,19
negative,2017,11,8,2,19,4,62,13
neutral,2017,11,8,2,19,4,33,5
neutral,2017,11,8,2,19,4,50,10
neutral,2017,11,8,2,19,4,154,21
negative,2017,11,8,2,19,4,154,22
negative,2017,11,8,2,19,4,145,22
neutral,2017,11,8,2,19,4,138,27
neutral,2017,11,8,2,19,4,71,9
positive,2017,11,8,2,19,4,66,11
neutral,2017,11,8,2,19,4,136,24
neutral,2017,11,8,2,19,4,72,12
neutral,2017,11,8,2,19,4,40,4
positive,2017,11,8,2,19,4,116,18
neutral,2017,11,8,2,19,4,136,25
negative,2017,11,8,2,19,4,258,42
positive,2017,11,8,2,19,4,107,13
negative,2017,11,8,2,15,4,232,39
negative,2017,11,8,2,19,4,50,8
neutral,2017,11,8,2,19,4,130,21
positive,2017,11,8,2,15,4,94,18
neutral,2017,8,16,2,18,3,91,16
positive,2017,11,8,2,20,4,48,8
negative,2017,11,8,2,20,4,100,17
neutral,2017,11,8,2,15,4,108,17
neutral,2017,11,8,2,20,4,96,13
positive,2017,11,8,2,20,4,253,45
neutral,2017,11,8,2,20,4,107,18
neutral,2017,11,8,2,20,4,134,24
neutral,2017,11,8,2,20,4,52,6
negative,2017,11,8,2,20,4,150,29
neutral,2017,11,8,2,19,4,72,9
negative,2017,11,8,2,20,4,201,34
neutral,2017,11,8,2,20,4,97,15
positive,2017,11,8,2,20,4,271,54
neutral,2017,11,8,2,20,4,32,6
positive,2017,11,8,2,20,4,149,27
neutral,2017,11,8,2,20,4,48,7
neutral,2017,11,8,2,19,4,58,7
neutral,2017,11,8,2,20,4,45,3
neutral,2017,11,8,2,19,4,143,23
neutral,2017,11,8,2,20,4,113,18
negative,2017,11,8,2,19,4,131,20
positive,2017,11,8,2,20,4,46,9
negative,2017,11,8,2,19,4,90,17
negative,2017,11,8,2,19,4,72,13
negative,2017,11,8,2,19,4,118,23
neutral,2017,11,8,2,19,4,146,26
positive,2017,11,8,2,15,4,97,17
negative,2017,11,8,2,19,4,110,17
positive,2017,11,8,2,19,4,156,27
negative,2017,11,8,2,19,4,74,11
negative,2017,11,8,2,19,4,33,6
negative,2017,11,8,2,19,4,75,16
positive,2017,11,8,2,19,4,140,25
neutral,2017,11,8,2,19,4,62,8
neutral,2017,11,8,2,12,4,148,19
negative,2017,11,8,2,15,4,280,48
neutral,2017,11,8,2,15,4,63,14
positive,2017,11,8,2,15,4,104,20
negative,2017,11,8,2,15,4,158,25
negative,2017,11,8,2,15,4,108,19
negative,2017,11,8,2,15,4,178,34
negative,2017,11,8,2,14,4,171,25
negative,2017,11,8,2,14,4,99,20
neutral,2017,11,8,2,14,4,97,15
negative,2017,11,8,2,16,4,108,19
positive,2017,11,8,2,16,4,108,19
negative,2017,11,8,2,14,4,116,17
positive,2017,11,8,2,16,4,107,19
neutral,2017,11,8,2,15,4,151,27
negative,2017,11,8,2,16,4,63,12
positive,2017,11,8,2,15,4,293,48
negative,2017,11,8,2,16,4,64,13
negative,2017,11,8,2,15,4,150,24
negative,2017,11,8,2,16,4,265,53
neutral,2017,11,8,2,15,4,98,17
neutral,2017,11,8,2,15,4,29,5
negative,2017,11,8,2,15,4,121,21
neutral,2017,11,8,2,15,4,107,19
negative,2017,11,8,2,15,4,168,32
neutral,2017,11,8,2,15,4,60,11
neutral,2017,11,8,2,16,4,91,17
positive,2017,11,8,2,14,4,80,15
positive,2017,11,8,2,15,4,233,39
positive,2017,11,8,2,14,4,131,24
positive,2017,11,8,2,15,4,158,25
negative,2017,11,8,2,15,4,53,9
neutral,2017,11,8,2,15,4,74,14
neutral,2017,11,8,2,15,4,89,15
neutral,2017,11,8,2,15,4,99,20
neutral,2017,11,8,2,15,4,123,33
negative,2017,11,8,2,14,4,134,22
negative,2017,11,8,2,14,4,241,42
neutral,2017,11,8,2,16,4,42,3
positive,2017,11,8,2,15,4,114,22
neutral,2017,11,8,2,15,4,223,36
negative,2017,11,8,2,16,4,269,48
positive,2017,11,8,2,16,4,96,17
positive,2017,11,8,2,16,4,171,33
positive,2017,11,8,2,21,4,128,22
neutral,2017,11,8,2,17,4,83,18
positive,2017,11,8,2,21,4,157,22
positive,2017,11,8,2,16,4,301,46
neutral,2017,11,8,2,21,4,246,48
positive,2017,11,8,2,17,4,189,38
positive,2017,11,8,2,21,4,102,18
negative,2017,11,8,2,17,4,82,13
negative,2017,11,8,2,17,4,61,10
negative,2017,11,8,2,21,4,78,14
positive,2017,11,8,2,21,4,40,7
negative,2017,11,8,2,17,4,91,15
positive,2017,11,8,2,17,4,150,28
negative,2017,11,8,2,21,4,76,11
neutral,2017,11,8,2,16,4,45,8
positive,2017,11,8,2,20,4,165,27
neutral,2017,11,8,2,21,4,167,26
negative,2017,11,8,2,17,4,115,18
positive,2017,11,8,2,16,4,138,27
neutral,2017,11,8,2,21,4,37,2
negative,2017,11,8,2,16,4,126,21
positive,2017,11,8,2,19,4,134,22
negative,2017,11,8,2,21,4,64,11
negative,2017,11,8,2,21,4,129,22
positive,2017,11,8,2,18,4,78,15
neutral,2017,11,8,2,19,4,73,13
neutral,2017,11,8,2,19,4,61,11
negative,2017,11,8,2,21,4,74,9
negative,2017,11,8,2,19,4,116,20
neutral,2017,11,8,2,21,4,140,23
neutral,2017,11,8,2,21,4,61,12
negative,2017,11,8,2,19,4,156,29
negative,2017,11,8,2,21,4,125,23
positive,2017,11,8,2,21,4,181,33
neutral,2017,11,8,2,21,4,68,13
neutral,2017,11,8,2,21,4,56,6
positive,2017,11,8,2,18,4,153,25
neutral,2017,11,8,2,16,4,97,18
negative,2017,11,8,2,17,4,159,23
neutral,2017,11,8,2,21,4,51,9
positive,2017,11,8,2,18,4,238,46
negative,2017,11,8,2,20,4,133,24
positive,2017,11,8,2,21,4,109,15
positive,2017,11,8,2,20,4,172,32
neutral,2017,11,8,2,17,4,84,13
neutral,2017,11,8,2,17,4,128,22
negative,2017,11,8,2,18,4,111,14
neutral,2017,11,8,2,18,4,31,5
negative,2017,11,8,2,21,4,118,20
negative,2017,11,8,2,21,4,66,7
negative,2017,11,8,2,21,4,174,27
negative,2017,11,8,2,21,4,200,36
positive,2017,11,8,2,21,4,253,50
neutral,2017,11,8,2,21,4,215,34
positive,2017,11,8,2,20,4,200,33
neutral,2017,11,8,2,18,4,126,21
negative,2017,11,8,2,21,4,266,46
negative,2017,11,8,2,17,4,148,24
neutral,2017,11,8,2,21,4,105,20
positive,2017,11,8,2,20,4,138,26
negative,2017,11,8,2,21,4,131,22
neutral,2017,11,8,2,21,4,74,11
negative,2017,11,8,2,21,4,192,27
positive,2017,11,8,2,21,4,74,15
positive,2017,11,8,2,21,4,123,19
neutral,2017,11,8,2,22,4,221,42
neutral,2017,11,8,2,21,4,115,16
positive,2017,11,8,2,18,4,81,13
negative,2017,11,8,2,18,4,94,19
neutral,2017,11,8,2,18,4,46,8
negative,2017,11,8,2,21,4,102,19
neutral,2017,11,8,2,21,4,101,14
negative,2017,11,8,2,18,4,163,30
negative,2017,11,8,2,18,4,117,21
neutral,2017,11,8,2,21,4,106,19
positive,2017,11,8,2,21,4,214,38
neutral,2017,11,8,2,21,4,136,22
neutral,2017,11,8,2,21,4,141,24
positive,2017,11,8,2,21,4,171,35
negative,2017,11,8,2,21,4,194,32
negative,2017,11,8,2,18,4,100,18
neutral,2017,11,8,2,18,4,82,12
neutral,2017,11,8,2,18,4,93,18
negative,2017,11,8,2,18,4,123,23
positive,2017,11,8,2,21,4,214,29
negative,2017,11,8,2,21,4,138,26
negative,2017,11,8,2,18,4,99,17
negative,2017,11,8,2,18,4,79,16
negative,2017,11,8,2,18,4,101,18
neutral,2017,11,4,5,18,4,135,23
positive,2017,11,8,2,20,4,166,33
negative,2017,11,8,2,18,4,40,7
positive,2017,11,8,2,22,4,89,12
negative,2017,11,8,2,22,4,109,15
negative,2017,11,8,2,22,4,64,12
negative,2017,11,8,2,22,4,69,8
positive,2017,11,8,2,18,4,165,28
neutral,2017,11,8,2,22,4,68,5
negative,2017,11,8,2,18,4,84,18
positive,2017,11,8,2,20,4,163,23
negative,2017,11,8,2,22,4,62,12
neutral,2017,11,8,2,22,4,120,19
neutral,2017,11,8,2,22,4,44,4
positive,2017,11,8,2,21,4,126,25
neutral,2017,11,8,2,22,4,114,17
negative,2017,11,8,2,22,4,62,9
neutral,2017,11,8,2,21,4,98,16
neutral,2017,11,8,2,21,4,119,21
negative,2017,11,8,2,21,4,92,13
neutral,2017,11,8,2,21,4,103,13
negative,2017,11,8,2,21,4,185,28
positive,2017,11,8,2,21,4,145,22
positive,2017,11,8,2,22,4,137,25
neutral,2017,11,8,2,22,4,131,21
neutral,2017,11,8,2,22,4,105,25
neutral,2017,11,8,2,19,4,100,14
negative,2017,11,8,2,19,4,129,25
negative,2017,11,8,2,18,4,41,7
neutral,2017,11,8,2,22,4,53,3
positive,2017,11,8,2,19,4,90,13
neutral,2017,11,8,2,22,4,72,9
neutral,2017,11,8,2,22,4,133,23
neutral,2017,11,8,2,22,4,72,11
neutral,2017,11,8,2,18,4,153,25
neutral,2017,11,8,2,22,4,93,13
neutral,2017,11,8,2,21,4,162,30
neutral,2017,11,8,2,21,4,153,28
positive,2017,11,8,2,19,4,101,14
neutral,2017,11,8,2,22,4,139,42
negative,2017,11,8,2,19,4,93,13
neutral,2017,11,8,2,19,4,80,15
negative,2017,11,8,2,22,4,146,22
negative,2017,11,8,2,22,4,80,15
neutral,2017,11,8,2,22,4,82,15
neutral,2017,11,8,2,22,4,139,23
neutral,2017,11,8,2,22,4,180,33
negative,2017,11,8,2,19,4,86,17
positive,2017,11,8,2,19,4,128,22
negative,2017,11,8,2,19,4,57,9
negative,2017,11,8,2,22,4,134,18
negative,2017,11,8,2,22,4,39,8
negative,2017,11,8,2,22,4,66,7
neutral,2017,11,8,2,19,4,65,10
neutral,2017,11,8,2,22,4,72,9
neutral,2017,11,8,2,22,4,50,10
positive,2017,11,8,2,22,4,86,13
negative,2017,11,8,2,19,4,69,11
negative,2017,11,8,2,19,4,84,15
negative,2017,11,8,2,22,4,86,15
negative,2017,11,8,2,22,4,66,12
neutral,2017,11,8,2,20,4,113,20
positive,2017,11,8,2,22,4,75,15
positive,2017,11,8,2,20,4,94,18
negative,2017,11,8,2,19,4,90,16
neutral,2017,11,8,2,23,4,143,21
negative,2017,11,8,2,19,4,76,12
negative,2017,11,8,2,22,4,63,13
positive,2017,11,8,2,22,4,79,14
neutral,2017,11,8,2,20,4,241,36
neutral,2017,11,8,2,20,4,90,16
negative,2017,11,8,2,20,4,62,10
neutral,2017,11,8,2,20,4,98,15
negative,2017,11,8,2,20,4,165,28
negative,2017,11,8,2,20,4,78,14
negative,2017,11,8,2,20,4,99,17
neutral,2017,11,8,2,22,4,69,14
neutral,2017,11,8,2,20,4,68,12
neutral,2017,11,8,2,20,4,108,20
neutral,2017,11,8,2,20,4,69,14
positive,2017,11,8,2,19,4,153,26
negative,2017,11,8,2,20,4,130,24
negative,2017,11,8,2,22,4,234,38
neutral,2017,11,8,2,22,4,32,5
neutral,2017,11,8,2,22,4,130,21
negative,2017,11,8,2,22,4,150,26
negative,2017,11,8,2,19,4,141,25
neutral,2017,11,8,2,22,4,133,23
negative,2017,11,8,2,22,4,52,9
neutral,2017,11,8,2,19,4,38,6
neutral,2017,11,8,2,22,4,137,20
neutral,2017,11,8,2,21,4,46,8
positive,2017,11,8,2,23,4,129,25
neutral,2017,11,8,2,22,4,110,17
neutral,2017,11,8,2,23,4,64,11
positive,2017,11,8,2,23,4,165,26
negative,2017,11,8,2,22,4,145,26
neutral,2017,11,8,2,21,4,118,23
negative,2017,11,8,2,23,4,73,11
neutral,2017,11,8,2,23,4,127,23
negative,2017,11,8,2,21,4,80,15
negative,2017,11,8,2,22,4,187,35
neutral,2017,11,8,2,21,4,81,14
positive,2017,11,8,2,21,4,161,23
negative,2017,11,8,2,23,4,198,32
negative,2017,11,8,2,23,4,167,31
negative,2017,11,8,2,23,4,132,25
neutral,2017,11,8,2,20,4,156,26
negative,2017,11,8,2,20,4,76,12
negative,2017,11,8,2,20,4,76,13
negative,2017,11,8,2,21,4,76,8
neutral,2017,11,8,2,22,4,77,11
neutral,2017,11,8,2,22,4,116,22
neutral,2017,11,8,2,20,4,112,18
neutral,2017,11,8,2,23,4,21,3
positive,2017,11,8,2,23,4,151,28
neutral,2017,11,8,2,22,4,96,16
positive,2017,11,8,2,23,4,138,20
positive,2017,11,8,2,22,4,158,25
negative,2017,11,8,2,20,4,111,16
negative,2017,11,8,2,22,4,268,51
neutral,2017,11,8,2,22,4,73,13
negative,2017,11,8,2,22,4,86,15
negative,2017,11,8,2,22,4,102,19
neutral,2017,11,8,2,23,4,80,14
neutral,2017,11,8,2,22,4,87,11
neutral,2017,11,8,2,21,4,67,11
negative,2017,11,8,2,21,4,90,15
neutral,2017,11,8,2,23,4,42,7
positive,2017,11,8,2,21,4,131,25
neutral,2017,11,8,2,23,4,59,9
neutral,2017,11,8,2,23,4,81,11
negative,2017,11,8,2,21,4,164,26
positive,2017,11,8,2,23,4,134,22
neutral,2017,11,8,2,23,4,99,18
neutral,2017,11,8,2,23,4,137,23
positive,2017,11,8,2,23,4,103,19
positive,2017,11,8,2,21,4,137,27
neutral,2017,11,8,2,23,4,139,26
negative,2017,11,8,2,23,4,68,12
negative,2017,11,8,2,21,4,132,22
neutral,2017,11,8,2,23,4,256,46
positive,2017,11,8,2,23,4,147,27
negative,2017,11,8,2,23,4,194,31
neutral,2017,11,8,2,23,4,68,11
negative,2017,11,8,2,21,4,81,14
negative,2017,11,8,2,22,4,182,29
positive,2017,11,8,2,22,4,58,10
neutral,2017,11,8,2,22,4,49,8
positive,2017,11,8,2,22,4,96,20
neutral,2017,11,8,2,23,4,67,13
negative,2017,11,8,2,23,4,125,23
positive,2017,11,8,2,22,4,96,18
neutral,2017,11,8,2,23,4,103,17
negative,2017,11,8,2,22,4,68,13
positive,2017,11,8,2,23,4,172,36
neutral,2017,11,8,2,23,4,261,46
negative,2017,11,8,2,21,4,137,27
positive,2017,11,8,2,23,4,116,18
neutral,2017,11,8,2,23,4,32,5
neutral,2017,11,8,2,22,4,51,8
neutral,2017,11,8,2,23,4,108,20
neutral,2017,11,8,2,23,4,53,6
positive,2017,11,8,2,22,4,106,19
negative,2017,11,8,2,23,4,177,34
negative,2017,11,8,2,22,4,129,22
neutral,2017,11,8,2,12,4,126,22
neutral,2017,11,9,3,0,4,66,10
neutral,2017,11,8,2,23,4,72,13
neutral,2017,11,8,2,23,4,72,12
negative,2017,11,9,3,0,4,196,36
positive,2017,11,8,2,23,4,114,22
negative,2017,11,9,3,0,4,79,12
neutral,2017,11,8,2,22,4,144,29
neutral,2017,11,9,3,0,4,76,16
neutral,2017,11,8,2,22,4,126,23
neutral,2017,11,9,3,0,4,55,8
negative,2017,11,8,2,22,4,67,11
neutral,2017,11,9,3,0,4,140,35
positive,2017,11,9,3,0,4,77,12
neutral,2017,11,9,3,0,4,44,8
positive,2017,11,8,2,22,4,194,33
neutral,2017,11,8,2,20,4,53,5
neutral,2017,11,8,2,20,4,80,15
positive,2017,11,8,2,20,4,120,23
neutral,2017,11,8,2,16,4,98,15
negative,2017,11,8,2,20,4,78,15
neutral,2017,11,8,2,16,4,135,29
neutral,2017,11,8,2,20,4,73,9
neutral,2017,11,8,2,20,4,120,23
negative,2017,11,8,2,20,4,91,17
neutral,2017,11,8,2,16,4,186,32
negative,2017,11,8,2,20,4,48,4
negative,2017,11,8,2,20,4,120,26
neutral,2017,11,8,2,20,4,89,19
neutral,2017,11,8,2,20,4,70,13
negative,2017,11,8,2,16,4,96,18
neutral,2017,11,8,2,20,4,86,15
neutral,2017,11,8,2,20,4,57,9
positive,2017,11,8,2,20,4,120,22
positive,2017,11,8,2,20,4,186,33
negative,2017,11,8,2,20,4,165,29
negative,2017,11,8,2,20,4,141,23
neutral,2017,11,8,2,15,4,47,8
neutral,2017,11,8,2,20,4,65,7
neutral,2017,11,8,2,16,4,95,16
positive,2017,11,8,2,20,4,54,5
neutral,2017,11,8,2,20,4,41,6
neutral,2017,11,8,2,20,4,63,11
neutral,2017,11,8,2,20,4,139,23
positive,2017,11,8,2,20,4,288,56
neutral,2017,11,8,2,20,4,96,17
negative,2017,11,8,2,20,4,57,11
negative,2017,11,8,2,20,4,130,25
negative,2017,11,8,2,19,4,303,48
negative,2017,11,8,2,20,4,69,14
negative,2017,11,8,2,16,4,136,21
neutral,2017,11,8,2,20,4,73,9
neutral,2017,11,8,2,17,4,70,7
neutral,2017,11,8,2,17,4,79,15
negative,2017,11,8,2,17,4,100,17
negative,2017,11,8,2,17,4,253,50
negative,2017,11,8,2,17,4,136,26
neutral,2017,11,8,2,16,4,61,11
positive,2017,11,8,2,16,4,65,14
negative,2017,11,8,2,17,4,131,21
negative,2017,11,8,2,16,4,98,17
neutral,2017,11,8,2,16,4,106,20
negative,2017,11,8,2,20,4,139,23
positive,2017,11,8,2,20,4,150,29
neutral,2017,11,8,2,20,4,152,19
negative,2017,11,8,2,16,4,79,13
negative,2017,11,8,2,20,4,138,23
positive,2017,11,8,2,21,4,79,13
neutral,2017,11,8,2,16,4,67,13
neutral,2017,11,8,2,16,4,106,19
neutral,2017,11,8,2,20,4,60,11
negative,2017,11,8,2,20,4,278,48
neutral,2017,11,8,2,20,4,78,9
positive,2017,11,8,2,20,4,168,32
neutral,2017,11,9,3,0,4,102,18
neutral,2017,11,8,2,23,4,104,21
positive,2017,11,8,2,23,4,159,24
neutral,2017,11,8,2,23,4,42,6
negative,2017,11,9,3,0,4,59,9
negative,2017,11,9,3,0,4,123,23
positive,2017,11,9,3,0,4,69,13
positive,2017,11,9,3,0,4,41,7
positive,2017,11,8,2,23,4,114,14
neutral,2017,11,8,2,23,4,61,8
negative,2017,11,9,3,0,4,106,15
neutral,2017,11,8,2,23,4,73,10
positive,2017,11,8,2,23,4,115,18
negative,2017,11,8,2,23,4,124,19
neutral,2017,11,9,3,0,4,129,21
neutral,2017,11,9,3,0,4,169,28
neutral,2017,11,9,3,0,4,53,10
negative,2017,11,9,3,0,4,34,5
positive,2017,11,9,3,0,4,61,12
positive,2017,11,9,3,0,4,74,10
neutral,2017,11,8,2,23,4,139,26
neutral,2017,11,8,2,23,4,111,20
positive,2017,11,9,3,0,4,188,39
negative,2017,11,9,3,0,4,87,12
positive,2017,11,8,2,23,4,237,44
positive,2017,11,8,2,23,4,92,15
neutral,2017,11,9,3,0,4,130,27
neutral,2017,11,8,2,23,4,92,16
positive,2017,11,9,3,0,4,115,23
neutral,2017,11,9,3,0,4,146,24
negative,2017,11,8,2,23,4,82,14
negative,2017,11,9,3,0,4,135,22
negative,2017,11,8,2,23,4,84,15
negative,2017,11,8,2,23,4,186,34
negative,2017,11,9,3,0,4,93,18
negative,2017,11,9,3,0,4,130,22
neutral,2017,11,9,3,0,4,95,15
neutral,2017,11,9,3,0,4,47,8
neutral,2017,11,9,3,0,4,16,2
negative,2017,11,9,3,0,4,93,17
positive,2017,11,9,3,0,4,110,18
neutral,2017,11,9,3,0,4,49,8
negative,2017,11,9,3,0,4,48,8
neutral,2017,11,9,3,0,4,106,18
positive,2017,11,9,3,0,4,137,26
negative,2017,11,9,3,0,4,134,27
negative,2017,11,9,3,0,4,103,19
positive,2017,11,9,3,0,4,72,12
negative,2017,11,9,3,0,4,101,17
neutral,2017,11,9,3,0,4,105,16
positive,2017,10,3,1,14,4,98,18
positive,2017,11,9,3,0,4,110,16
negative,2017,11,9,3,0,4,37,7
neutral,2017,11,9,3,0,4,55,11
negative,2017,11,9,3,1,4,68,12
neutral,2017,11,9,3,1,4,115,18
negative,2017,11,9,3,1,4,80,12
neutral,2017,11,9,3,1,4,61,10
negative,2017,11,9,3,1,4,64,14
negative,2017,11,9,3,1,4,73,15
positive,2017,11,9,3,1,4,124,23
negative,2017,11,9,3,0,4,152,28
positive,2017,11,9,3,1,4,71,9
positive,2017,11,9,3,1,4,254,41
neutral,2017,11,9,3,0,4,92,13
neutral,2017,11,9,3,0,4,55,10
positive,2017,11,9,3,0,4,48,9
positive,2017,11,9,3,1,4,151,25
positive,2017,11,9,3,0,4,156,29
negative,2017,11,9,3,0,4,154,29
positive,2017,11,9,3,0,4,141,24
neutral,2017,11,9,3,1,4,214,66
positive,2017,11,9,3,1,4,101,21
positive,2017,11,9,3,1,4,30,5
negative,2017,11,9,3,1,4,188,28
neutral,2017,11,9,3,1,4,69,13
negative,2017,11,9,3,1,4,164,29
positive,2017,11,9,3,1,4,67,12
negative,2017,11,9,3,1,4,91,17
negative,2017,11,9,3,1,4,137,28
negative,2017,11,9,3,1,4,89,13
negative,2017,11,9,3,1,4,78,13
negative,2017,11,9,3,1,4,58,10
positive,2017,11,9,3,1,4,110,16
positive,2017,11,9,3,1,4,146,27
negative,2017,11,9,3,1,4,114,20
negative,2017,11,9,3,1,4,244,44
neutral,2017,11,9,3,1,4,50,8
neutral,2017,11,9,3,1,4,68,12
negative,2017,11,9,3,1,4,126,25
positive,2017,11,26,6,5,4,94,17
neutral,2017,11,9,3,1,4,39,6
neutral,2017,11,9,3,1,4,76,16
neutral,2017,11,26,6,5,4,94,17
negative,2017,11,26,6,5,4,190,27
positive,2017,11,26,6,5,4,101,18
neutral,2017,11,26,6,5,4,82,11
neutral,2017,11,26,6,5,4,63,6
negative,2017,11,26,6,4,4,120,20
neutral,2017,11,26,6,5,4,71,15
neutral,2017,11,26,6,4,4,101,18
neutral,2017,11,26,6,4,4,174,32
positive,2017,11,26,6,4,4,271,44
neutral,2017,11,26,6,4,4,92,17
negative,2017,11,26,6,4,4,125,17
positive,2017,11,26,6,4,4,144,24
neutral,2017,11,26,6,4,4,74,13
neutral,2017,11,26,6,4,4,42,3
negative,2017,11,26,6,4,4,58,6
neutral,2017,11,26,6,4,4,175,33
positive,2017,11,26,6,4,4,154,31
neutral,2017,11,26,6,4,4,158,30
positive,2017,11,26,6,6,4,141,19
neutral,2017,11,26,6,4,4,95,13
neutral,2017,11,9,3,1,4,145,26
neutral,2017,11,9,3,1,4,125,20
negative,2017,11,9,3,1,4,62,10
negative,2017,11,9,3,1,4,133,18
negative,2017,11,9,3,0,4,139,20
neutral,2017,11,9,3,1,4,56,10
negative,2017,11,9,3,1,4,236,44
neutral,2017,11,9,3,1,4,82,15
neutral,2017,11,9,3,1,4,91,19
positive,2017,11,9,3,1,4,107,17
negative,2017,11,9,3,1,4,105,23
neutral,2017,11,9,3,1,4,97,17
neutral,2017,11,9,3,1,4,65,6
neutral,2017,11,5,6,0,4,126,17
negative,2017,11,9,3,1,4,76,12
neutral,2017,11,9,3,1,4,108,18
negative,2017,11,9,3,1,4,140,24
neutral,2017,11,9,3,1,4,61,9
negative,2017,11,9,3,1,4,112,17
neutral,2017,11,9,3,1,4,58,9
positive,2017,11,9,3,1,4,106,21
negative,2017,11,9,3,1,4,251,48
negative,2017,11,9,3,1,4,107,15
negative,2017,11,9,3,1,4,40,7
positive,2017,11,9,3,1,4,138,24
neutral,2017,11,9,3,1,4,193,28
neutral,2017,11,9,3,1,4,66,12
negative,2017,11,9,3,1,4,74,10
positive,2017,11,9,3,1,4,114,20
negative,2017,11,5,6,1,4,135,28
positive,2017,11,9,3,1,4,59,10
negative,2017,11,9,3,1,4,84,14
positive,2017,11,9,3,2,4,207,42
negative,2017,11,9,3,2,4,276,62
negative,2017,11,9,3,1,4,67,11
positive,2017,11,9,3,1,4,103,19
negative,2017,11,9,3,2,4,96,16
positive,2017,11,9,3,1,4,145,27
neutral,2017,11,9,3,2,4,107,20
neutral,2017,11,9,3,2,4,79,16
neutral,2017,11,9,3,1,4,79,14
negative,2017,11,9,3,1,4,94,19
positive,2017,11,9,3,2,4,79,13
neutral,2017,11,9,3,1,4,37,5
positive,2017,11,9,3,1,4,261,52
positive,2017,11,9,3,2,4,97,14
neutral,2017,11,9,3,2,4,118,22
positive,2017,11,9,3,2,4,101,19
neutral,2017,11,9,3,2,4,144,27
negative,2017,11,9,3,2,4,133,22
positive,2017,11,9,3,2,4,74,11
negative,2017,11,9,3,2,4,96,11
positive,2017,11,9,3,2,4,101,18
negative,2017,11,9,3,2,4,126,21
positive,2017,11,9,3,2,4,137,21
neutral,2017,11,9,3,2,4,109,19
positive,2017,11,9,3,2,4,111,18
positive,2017,11,9,3,2,4,69,9
negative,2017,11,9,3,1,4,258,42
neutral,2017,11,9,3,2,4,68,13
negative,2017,11,9,3,2,4,116,22
negative,2017,11,9,3,2,4,101,14
neutral,2017,11,9,3,2,4,81,10
positive,2017,11,9,3,3,4,150,24
neutral,2017,11,9,3,2,4,59,9
positive,2017,11,9,3,3,4,165,28
negative,2017,11,9,3,3,4,122,20
negative,2017,11,9,3,3,4,65,11
positive,2017,11,9,3,3,4,120,21
neutral,2017,11,9,3,4,4,50,9
neutral,2017,11,9,3,3,4,71,12
neutral,2017,11,9,3,3,4,62,10
neutral,2017,11,9,3,3,4,80,16
neutral,2017,11,9,3,3,4,51,10
neutral,2017,11,9,3,3,4,70,13
negative,2017,11,9,3,3,4,220,39
neutral,2017,11,9,3,3,4,53,10
neutral,2017,11,9,3,3,4,50,9
positive,2017,11,9,3,3,4,68,12
negative,2017,11,9,3,3,4,132,27
negative,2017,11,9,3,3,4,125,23
neutral,2017,11,9,3,3,4,32,6
neutral,2017,11,9,3,3,4,121,23
